Unnamed: 0,username,fullname,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,replies,retweets,likes,is_retweet,retweeter_username,retweeter_userid,retweet_id,text,sentimen,html,words,stop_words,stemmed_words,processed,location,address,latitude,longitude,altitude
332,donymiku,wildanrm,7.35E+17,1.21E+18,/donymiku/status/1207641555005145089,19/12/2019 12:39,1576759158,0,0,0,0,,,,"ada benernya jg ,ibu kota baru bakalan bebas banjir ,tapi yg namanya jakarta tetep aja , konsen dia kan ibukota harus bebas banjir bukan kotanya , mungkin kl dia jd presiden bumi & alam semesta beserta isinya ,baru banjir jakarta teratasi ",positif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">ada benernya jg ,<strong>ibu</strong> <strong>kota</strong> <strong>baru</strong> bakalan bebas banjir ,tapi yg namanya jakarta tetep aja , konsen dia kan <strong>ibukota</strong> harus bebas banjir bukan kotanya , mungkin kl dia jd presiden bumi &amp; alam semesta beserta isinya ,<strong>baru</strong> banjir jakarta teratasi <img alt=""🤭"" aria-label=""Emoji: Wajah dengan tangan di mulut"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f92d.png"" title=""Wajah dengan tangan di mulut""/><img alt=""🤭"" aria-label=""Emoji: Wajah dengan tangan di mulut"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f92d.png"" title=""Wajah dengan tangan di mulut""/><img alt=""🤭"" aria-label=""Emoji: Wajah dengan tangan di mulut"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f92d.png"" title=""Wajah dengan tangan di mulut""/></p>","['ada', 'benernya', 'jg', 'ibu', 'kota', 'baru', 'bakalan', 'bebas', 'banjir', 'tapi', 'yg', 'namanya', 'jakarta', 'tetep', 'aja', 'konsen', 'dia', 'kan', 'ibukota', 'harus', 'bebas', 'banjir', 'bukan', 'kotanya', 'mungkin', 'kl', 'dia', 'jd', 'presiden', 'bumi', 'alam', 'semesta', 'beserta', 'isinya', 'baru', 'banjir', 'jakarta', 'teratasi']","['', 'benernya', 'jg', 'ibu', 'kota', 'baru', 'bakalan', 'bebas', 'banjir', '', 'yg', 'namanya', 'jakarta', 'tetep', 'aja', 'konsen', '', 'kan', 'ibukota', '', 'bebas', 'banjir', 'bukan', 'kotanya', 'mungkin', 'kl', '', 'jd', 'presiden', 'bumi', 'alam', 'semesta', 'beserta', 'isinya', 'baru', 'banjir', 'jakarta', 'teratasi']","['', 'benernya', 'jg', 'ibu', 'kota', 'baru', 'bakal', 'bebas', 'banjir', '', 'yg', 'nama', 'jakarta', 'tetep', 'aja', 'konsen', '', 'kan', 'ibukota', '', 'bebas', 'banjir', 'bukan', 'kota', 'mungkin', 'kl', '', 'jd', 'presiden', 'bumi', 'alam', 'semesta', 'serta', 'isi', 'baru', 'banjir', 'jakarta', 'atas']", benernya jg ibu kota baru bakal bebas banjir  yg nama jakarta tetep aja konsen  kan ibukota  bebas banjir bukan kota mungkin kl  jd presiden bumi alam semesta serta isi baru banjir jakarta atas,"Salatiga,JawaTengah","Salatiga, Jawa Tengah",-7.3302642,110.4995353,0
333,Said_ind,Said / Suara Alami Indah Damai_Indonesia,8.62E+17,1.21E+18,/Said_ind/status/1207540544148164608,19/12/2019 05:57,1576735075,0,0,0,0,,,,"Terkait pemindahan ibu kota sy ada 2 masukan kpd pres @jokowi :
1.pindah ibukota hrs ada landasan hukumnya.
2.sistem pemerintahan sdh hrs disiapkan scr ""online"" disemua bidang tmsk telekonferensi disemua kementerian & pemda unt hemat biaya kosultasi daerah ke pusat",positif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Terkait <strong>pemindahan</strong> <strong>ibu</strong> <strong>kota</strong> sy ada 2 masukan kpd pres <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""366987179"" dir=""ltr"" href=""/jokowi""><s>@</s><b>jokowi</b></a> :
1.pindah <strong>ibukota</strong> hrs ada landasan hukumnya.
2.sistem pemerintahan sdh hrs disiapkan scr ""online"" disemua bidang tmsk telekonferensi disemua kementerian &amp; pemda unt hemat biaya kosultasi daerah ke pusat</p>","['Terkait', 'pemindahan', 'ibu', 'kota', 'sy', 'ada', 'masukan', 'kpd', 'pres', 'jokowi', 'ibukota', 'hrs', 'ada', 'landasan', 'hukumnya', 'pemerintahan', 'sdh', 'hrs', 'disiapkan', 'scr', 'online', 'disemua', 'bidang', 'tmsk', 'telekonferensi', 'disemua', 'kementerian', 'pemda', 'unt', 'hemat', 'biaya', 'kosultasi', 'daerah', 'ke', 'pusat']","['Terkait', 'pemindahan', 'ibu', 'kota', 'sy', '', 'masukan', 'kpd', 'pres', 'jokowi', 'ibukota', 'hrs', '', 'landasan', 'hukumnya', 'pemerintahan', 'sdh', 'hrs', 'disiapkan', 'scr', 'online', 'disemua', 'bidang', 'tmsk', 'telekonferensi', 'disemua', 'kementerian', 'pemda', 'unt', 'hemat', 'biaya', 'kosultasi', 'daerah', '', 'pusat']","['kait', 'pindah', 'ibu', 'kota', 'sy', '', 'masuk', 'kpd', 'pres', 'jokowi', 'ibukota', 'hrs', '', 'landas', 'hukum', 'perintah', 'sdh', 'hrs', 'siap', 'scr', 'online', 'semua', 'bidang', 'tmsk', 'telekonferensi', 'semua', 'menteri', 'pemda', 'unt', 'hemat', 'biaya', 'kosultasi', 'daerah', '', 'pusat']",kait pindah ibu kota sy  masuk kpd pres jokowi ibukota hrs  landas hukum perintah sdh hrs siap scr online semua bidang tmsk telekonferensi semua menteri pemda unt hemat biaya kosultasi daerah  pusat,"Balikpapan,KalimantanTimur","Balikpapan, Kalimantan Timur, 76128, Indonesia",-1.2398711,116.8593379,0
334,pangera89482345,pangeran,9.38E+17,1.21E+18,/pangera89482345/status/1207510182810406912,19/12/2019 03:57,1576727836,0,0,0,0,,,,Katanya lalu nanti jadi presiden baru bisa atasi banjir di ibu kota...ternyata caranya pindah ibukota....hehehehe...betul juga hahahaha...,negatif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Katanya lalu nanti jadi presiden <strong>baru</strong> bisa atasi banjir di <strong>ibu</strong> <strong>kota</strong>...ternyata caranya pindah <strong>ibukota</strong>....hehehehe...betul juga hahahaha...</p>","['Katanya', 'lalu', 'nanti', 'jadi', 'presiden', 'baru', 'bisa', 'atasi', 'banjir', 'di', 'ibu', 'kota', 'ternyata', 'caranya', 'pindah', 'ibukota', 'hehehehe', 'betul', 'juga', 'hahahaha']","['Katanya', 'lalu', '', 'jadi', 'presiden', 'baru', '', 'atasi', 'banjir', '', 'ibu', 'kota', 'ternyata', 'caranya', 'pindah', 'ibukota', 'hehehehe', 'betul', '', 'hahahaha']","['kata', 'lalu', '', 'jadi', 'presiden', 'baru', '', 'atas', 'banjir', '', 'ibu', 'kota', 'nyata', 'cara', 'pindah', 'ibukota', 'hehehehe', 'betul', '', 'hahahaha']",kata lalu  jadi presiden baru  atas banjir  ibu kota nyata cara pindah ibukota hehehehe betul  hahahaha,"DKI Jakarta,Indonesia","Daerah Khusus Ibukota Jakarta, Indonesia",-6.1753942,106.827183,0
335,BPPT_RI,BPPT RI,248502471,1.21E+18,/BPPT_RI/status/1207489897067470849,19/12/2019 02:36,1576723000,0,31,39,0,,,,"BPPT Dukung Konsep Ibukota Baru Dengan Teknologi
https://m.mediaindonesia.com/read/detail/278706-bppt-dukung-konsep-ibukota-baru-dengan-teknologi …
Kepala BPPT Hammam Riza mengatakan bahwa BPPT telah menyiapkan solusi teknologi yang dibutuhkan untuk ibu kota baru tersebut.",positif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">BPPT Dukung Konsep <strong>Ibukota</strong> <strong>Baru</strong> Dengan Teknologi
<a class=""twitter-timeline-link"" data-expanded-url=""https://m.mediaindonesia.com/read/detail/278706-bppt-dukung-konsep-ibukota-baru-dengan-teknologi"" dir=""ltr"" href=""https://t.co/OMDryJbNnF"" rel=""nofollow noopener"" target=""_blank"" title=""https://m.mediaindonesia.com/read/detail/278706-bppt-dukung-konsep-ibukota-baru-dengan-teknologi""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">m.mediaindonesia.com/read/detail/27</span><span class=""invisible"">8706-bppt-dukung-konsep-ibukota-baru-dengan-teknologi</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
Kepala BPPT Hammam Riza mengatakan bahwa BPPT telah menyiapkan solusi teknologi yang dibutuhkan untuk <strong>ibu</strong> <strong>kota</strong> <strong>baru</strong> tersebut.</p>","['BPPT', 'Dukung', 'Konsep', 'Ibukota', 'Baru', 'Dengan', 'Teknologi', 'https', 'Kepala', 'BPPT', 'Hammam', 'Riza', 'mengatakan', 'bahwa', 'BPPT', 'telah', 'menyiapkan', 'solusi', 'teknologi', 'yang', 'dibutuhkan', 'untuk', 'ibu', 'kota', 'baru', 'tersebut']","['BPPT', 'Dukung', 'Konsep', 'Ibukota', 'Baru', 'Dengan', 'Teknologi', 'https', 'Kepala', 'BPPT', 'Hammam', 'Riza', 'mengatakan', '', 'BPPT', '', 'menyiapkan', 'solusi', 'teknologi', '', 'dibutuhkan', '', 'ibu', 'kota', 'baru', 'tersebut']","['bppt', 'dukung', 'konsep', 'ibukota', 'baru', 'dengan', 'teknologi', 'https', 'kepala', 'bppt', 'hammam', 'riza', 'kata', '', 'bppt', '', 'siap', 'solusi', 'teknologi', '', 'butuh', '', 'ibu', 'kota', 'baru', 'sebut']",bppt dukung konsep ibukota baru dengan teknologi https kepala bppt hammam riza kata  bppt  siap solusi teknologi  butuh  ibu kota baru sebut,"Palmerah,Jakarta","Palmerah, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Indonesia",-6.1910017,106.7943633,0
336,anyelirbiru70,Jasmine,4068128420,1.21E+18,/anyelirbiru70/status/1207437556498911232,18/12/2019 23:08,1576710521,0,1,2,0,,,,"Lokasi ibu kota baru yang Insya Allah tidak akan macet dan tidak akan banjir dan juga tidak ada gempa, semoga segera terwujud, sudah gak sabar ingin melihat indahnya Ibukota negara Indonesia yang baru https://twitter.com/Joss_Van_Dick/status/1207187485819752448 …",positif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Lokasi <strong>ibu</strong> <strong>kota</strong> <strong>baru</strong> yang Insya Allah tidak akan macet dan tidak akan banjir dan juga tidak ada gempa, semoga segera terwujud, sudah gak sabar ingin melihat indahnya <strong>Ibukota</strong> negara Indonesia yang <strong>baru</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Joss_Van_Dick/status/1207187485819752448"" dir=""ltr"" href=""https://t.co/Zv6doyK6Ne"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Joss_Van_Dick/status/1207187485819752448""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Joss_Van_Dick/</span><span class=""invisible"">status/1207187485819752448</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['Lokasi', 'ibu', 'kota', 'baru', 'yang', 'Insya', 'Allah', 'tidak', 'akan', 'macet', 'dan', 'tidak', 'akan', 'banjir', 'dan', 'juga', 'tidak', 'ada', 'gempa', 'semoga', 'segera', 'terwujud', 'sudah', 'gak', 'sabar', 'ingin', 'melihat', 'indahnya', 'Ibukota', 'negara', 'Indonesia', 'yang', 'baru', 'https']","['Lokasi', 'ibu', 'kota', 'baru', '', 'Insya', 'Allah', '', '', 'macet', '', '', '', 'banjir', '', '', '', '', 'gempa', 'semoga', 'segera', 'terwujud', '', 'gak', 'sabar', '', 'melihat', 'indahnya', 'Ibukota', 'negara', 'Indonesia', '', 'baru', 'https']","['lokasi', 'ibu', 'kota', 'baru', '', 'insya', 'allah', '', '', 'macet', '', '', '', 'banjir', '', '', '', '', 'gempa', 'moga', 'segera', 'wujud', '', 'gak', 'sabar', '', 'lihat', 'indah', 'ibukota', 'negara', 'indonesia', '', 'baru', 'https']",lokasi ibu kota baru  insya allah   macet    banjir     gempa moga segera wujud  gak sabar  lihat indah ibukota negara indonesia  baru https,"DKI Jakarta,Indonesia","Daerah Khusus Ibukota Jakarta, Indonesia",-6.1753942,106.827183,0
337,ChWiryono1977,Cassidy,2498101212,1.21E+18,/ChWiryono1977/status/1207301026849538048,18/12/2019 14:06,1576677970,1,1,1,0,,,,"
Tiada kata kata lagi bisa diucapkan ?
Makanya secepat mungkin Ibu Kota Pindah Ke Kaltim
lebih baik?
Ini menginspirasi Pembangunan Ibukota baru agar Bebas Banjir dan lebih tertata  https://twitter.com/AriWawolangi/status/1207275760991395840 …",positif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in""><img alt=""😃"" aria-label=""Emoji: Wajah tersenyum dengan mulut terbuka"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f603.png"" title=""Wajah tersenyum dengan mulut terbuka""/><img alt=""😃"" aria-label=""Emoji: Wajah tersenyum dengan mulut terbuka"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f603.png"" title=""Wajah tersenyum dengan mulut terbuka""/><img alt=""😃"" aria-label=""Emoji: Wajah tersenyum dengan mulut terbuka"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f603.png"" title=""Wajah tersenyum dengan mulut terbuka""/>
Tiada kata kata lagi bisa diucapkan <img alt=""😃"" aria-label=""Emoji: Wajah tersenyum dengan mulut terbuka"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f603.png"" title=""Wajah tersenyum dengan mulut terbuka""/>?
Makanya secepat mungkin <strong>Ibu</strong> <strong>Kota</strong> Pindah Ke Kaltim
lebih baik?
Ini menginspirasi Pembangunan <strong>Ibukota</strong> <strong>baru</strong> agar Bebas Banjir dan lebih tertata <img alt=""☝"" aria-label=""Emoji: Jari telunjuk mengarah ke atas"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/261d.png"" title=""Jari telunjuk mengarah ke atas""/> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/AriWawolangi/status/1207275760991395840"" dir=""ltr"" href=""https://t.co/lKFCp0mRjk"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/AriWawolangi/status/1207275760991395840""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/AriWawolangi/s</span><span class=""invisible"">tatus/1207275760991395840</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['Tiada', 'kata', 'kata', 'lagi', 'bisa', 'diucapkan', 'Makanya', 'secepat', 'mungkin', 'Ibu', 'Kota', 'Pindah', 'Ke', 'Kaltim', 'lebih', 'baik', 'Ini', 'menginspirasi', 'Pembangunan', 'Ibukota', 'baru', 'agar', 'Bebas', 'Banjir', 'dan', 'lebih', 'tertata', 'https']","['Tiada', 'kata', 'kata', '', '', 'diucapkan', 'Makanya', 'secepat', 'mungkin', 'Ibu', 'Kota', 'Pindah', 'Ke', 'Kaltim', 'lebih', 'baik', 'Ini', 'menginspirasi', 'Pembangunan', 'Ibukota', 'baru', '', 'Bebas', 'Banjir', '', 'lebih', 'tertata', 'https']","['tiada', 'kata', 'kata', '', '', 'ucap', 'makanya', 'cepat', 'mungkin', 'ibu', 'kota', 'pindah', 'ke', 'kaltim', 'lebih', 'baik', 'ini', 'inspirasi', 'bangun', 'ibukota', 'baru', '', 'bebas', 'banjir', '', 'lebih', 'tata', 'https']",tiada kata kata   ucap makanya cepat mungkin ibu kota pindah ke kaltim lebih baik ini inspirasi bangun ibukota baru  bebas banjir  lebih tata https,"GrahaPena,KebayoranLama12","Graha Pena, Jalan Tanah Baru V, RW 04, Sukabumi Utara, Kebon Jeruk, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 12210, Indonesia",-6.2150741,106.7777897,0
338,beritautamanet,Berita Utama,9.33E+17,1.21E+18,/beritautamanet/status/1207229944406798336,18/12/2019 09:23,1576661022,0,0,0,0,,,,"Setelah peletakan batu pertama, Presiden @jokowi akan langsung umumkan nama Ibu Kota baru!
#IbukotaIndonesia #Ibukota #Jokowi #Beritautamanet

via @beritautamanethttps://beritautama.net/nasional/nama-ibu-kota-diumumkan-pertengahan-2020/ …",positif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Setelah peletakan batu pertama, Presiden <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""366987179"" dir=""ltr"" href=""/jokowi""><s>@</s><b>jokowi</b></a> akan langsung umumkan nama <strong>Ibu</strong> <strong>Kota</strong> <strong>baru</strong>!
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IbukotaIndonesia?src=hash""><s>#</s><b>IbukotaIndonesia</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Ibukota?src=hash""><s>#</s><b><strong>Ibukota</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Jokowi?src=hash""><s>#</s><b>Jokowi</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Beritautamanet?src=hash""><s>#</s><b>Beritautamanet</b></a>

via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""933380233335529472"" dir=""ltr"" href=""/beritautamanet""><s>@</s><b>beritautamanet</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://beritautama.net/nasional/nama-ibu-kota-diumumkan-pertengahan-2020/"" dir=""ltr"" href=""https://t.co/V7RQCc6WmF"" rel=""nofollow noopener"" target=""_blank"" title=""https://beritautama.net/nasional/nama-ibu-kota-diumumkan-pertengahan-2020/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">beritautama.net/nasional/nama-</span><span class=""invisible"">ibu-kota-diumumkan-pertengahan-2020/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['Setelah', 'peletakan', 'batu', 'pertama', 'Presiden', 'jokowi', 'akan', 'langsung', 'umumkan', 'nama', 'Ibu', 'Kota', 'baru', 'IbukotaIndonesia', 'Ibukota', 'Jokowi', 'Beritautamanet', 'via', 'beritautamanethttps']","['Setelah', 'peletakan', 'batu', 'pertama', 'Presiden', 'jokowi', '', 'langsung', 'umumkan', 'nama', 'Ibu', 'Kota', 'baru', 'IbukotaIndonesia', 'Ibukota', 'Jokowi', 'Beritautamanet', 'via', 'beritautamanethttps']","['telah', 'leta', 'batu', 'pertama', 'presiden', 'jokowi', '', 'langsung', 'umum', 'nama', 'ibu', 'kota', 'baru', 'ibukotaindonesia', 'ibukota', 'jokowi', 'beritautamanet', 'via', 'beritautamanethttps']",telah leta batu pertama presiden jokowi  langsung umum nama ibu kota baru ibukotaindonesia ibukota jokowi beritautamanet via beritautamanethttps,"Bandung,JawaBarat","Bandung, Jawa Barat, 40252, Indonesia",-6.9344694,107.6049539,0
339,walhijabar,WALHI JABAR,144011812,1.21E+18,/walhijabar/status/1207192333197824000,18/12/2019 06:54,1576652055,0,5,5,0,,,,"Beban lingkungan di Kaltim yang sudah berat oleh ekstraksi sumber daya alam akan bertambah menjadi krisis multidimensi oleh perluasan penyangga ibukota, dan memperluas ketimpangan ekonomi.

Unduh laporan lengkap ""Ibu Kota baru buat siapa"" di https://walhi.or.id/ibu-kota-negara-baru-untuk-siapa-publik-atau-elit …",negatif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Beban lingkungan di Kaltim yang sudah berat oleh ekstraksi sumber daya alam akan bertambah menjadi krisis multidimensi oleh perluasan penyangga <strong>ibukota</strong>, dan memperluas ketimpangan ekonomi.

Unduh laporan lengkap ""<strong>Ibu</strong> <strong>Kota</strong> <strong>baru</strong> buat siapa"" di <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://walhi.or.id/ibu-kota-negara-baru-untuk-siapa-publik-atau-elit"" dir=""ltr"" href=""https://t.co/ltoranvMu3"" rel=""nofollow noopener"" target=""_blank"" title=""https://walhi.or.id/ibu-kota-negara-baru-untuk-siapa-publik-atau-elit""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">walhi.or.id/ibu-kota-negar</span><span class=""invisible"">a-baru-untuk-siapa-publik-atau-elit</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['Beban', 'lingkungan', 'di', 'Kaltim', 'yang', 'sudah', 'berat', 'oleh', 'ekstraksi', 'sumber', 'daya', 'alam', 'akan', 'bertambah', 'menjadi', 'krisis', 'multidimensi', 'oleh', 'perluasan', 'penyangga', 'ibukota', 'dan', 'memperluas', 'ketimpangan', 'ekonomi', 'Unduh', 'laporan', 'lengkap', 'Ibu', 'Kota', 'baru', 'buat', 'siapa', 'di', 'https']","['Beban', 'lingkungan', '', 'Kaltim', '', '', 'berat', '', 'ekstraksi', 'sumber', 'daya', 'alam', '', 'bertambah', 'menjadi', 'krisis', 'multidimensi', '', 'perluasan', 'penyangga', 'ibukota', '', 'memperluas', 'ketimpangan', 'ekonomi', 'Unduh', 'laporan', 'lengkap', 'Ibu', 'Kota', 'baru', 'buat', 'siapa', '', 'https']","['beban', 'lingkung', '', 'kaltim', '', '', 'berat', '', 'ekstraksi', 'sumber', 'daya', 'alam', '', 'tambah', 'jadi', 'krisis', 'multidimensi', '', 'luas', 'sangga', 'ibukota', '', 'luas', 'timpang', 'ekonomi', 'unduh', 'lapor', 'lengkap', 'ibu', 'kota', 'baru', 'buat', 'siapa', '', 'https']",beban lingkung  kaltim   berat  ekstraksi sumber daya alam  tambah jadi krisis multidimensi  luas sangga ibukota  luas timpang ekonomi unduh lapor lengkap ibu kota baru buat siapa  https,"DKI Jakarta,Indonesia","Daerah Khusus Ibukota Jakarta, Indonesia",-6.1753942,106.827183,0
340,Margijanto,Margijanto,163899544,1.21E+18,/Margijanto/status/1207175890636984320,18/12/2019 05:48,1576648135,1,0,0,0,,,,"Jakarta banjir ..pindah ibukota, jakarta macet ....pindah ibukota, jakarta polusi ...pindah ibukota, ibu kota baru kabut asap ...pindah ibukota. Gampang aja .....",negatif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Jakarta banjir ..pindah <strong>ibukota</strong>, jakarta macet ....pindah <strong>ibukota</strong>, jakarta polusi ...pindah <strong>ibukota</strong>, <strong>ibu</strong> <strong>kota</strong> <strong>baru</strong> kabut asap ...pindah <strong>ibukota</strong>. Gampang aja .....</p>","['Jakarta', 'banjir', 'pindah', 'ibukota', 'jakarta', 'macet', 'pindah', 'ibukota', 'jakarta', 'polusi', 'pindah', 'ibukota', 'ibu', 'kota', 'baru', 'kabut', 'asap', 'pindah', 'ibukota', 'Gampang', 'aja']","['Jakarta', 'banjir', 'pindah', 'ibukota', 'jakarta', 'macet', 'pindah', 'ibukota', 'jakarta', 'polusi', 'pindah', 'ibukota', 'ibu', 'kota', 'baru', 'kabut', 'asap', 'pindah', 'ibukota', 'Gampang', 'aja']","['jakarta', 'banjir', 'pindah', 'ibukota', 'jakarta', 'macet', 'pindah', 'ibukota', 'jakarta', 'polusi', 'pindah', 'ibukota', 'ibu', 'kota', 'baru', 'kabut', 'asap', 'pindah', 'ibukota', 'gampang', 'aja']",jakarta banjir pindah ibukota jakarta macet pindah ibukota jakarta polusi pindah ibukota ibu kota baru kabut asap pindah ibukota gampang aja,"JakartaPusat,DKIJakarta","Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",-6.18233995,106.8428715,0
341,OfficialiNewsTV,iNews,375995332,1.21E+18,/OfficialiNewsTV/status/1207169902101942272,18/12/2019 05:25,1576646707,0,1,2,0,,,,"Ibu kota baru yang ditetapkan oleh pemerintah akan dibangun di perbatasan antara Kabupaten Penajam Paser Utara dan Kabupaten Kutai Kartanegara.

Saksikan selengkapnya di kanal YouTube Official iNews!
https://www.youtube.com/c/officialinews 
#iNews #iNewsPagi #IbuKota #Negara #KalimantanTimurpic.twitter.com/nw3ZYFLC7J",positif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><strong>Ibu</strong> <strong>kota</strong> <strong>baru</strong> yang ditetapkan oleh pemerintah akan dibangun di perbatasan antara Kabupaten Penajam Paser Utara dan Kabupaten Kutai Kartanegara.

Saksikan selengkapnya di kanal YouTube Official iNews!
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.youtube.com/c/officialinews"" dir=""ltr"" href=""https://t.co/84CyOP4Nve"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/c/officialinews""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/c/officialinews</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iNews?src=hash""><s>#</s><b>iNews</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iNewsPagi?src=hash""><s>#</s><b>iNewsPagi</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IbuKota?src=hash""><s>#</s><b><strong>IbuKota</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Negara?src=hash""><s>#</s><b>Negara</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KalimantanTimur?src=hash""><s>#</s><b>KalimantanTimur</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/nw3ZYFLC7J"">pic.twitter.com/nw3ZYFLC7J</a></p>","['Ibu', 'kota', 'baru', 'yang', 'ditetapkan', 'oleh', 'pemerintah', 'akan', 'dibangun', 'di', 'perbatasan', 'antara', 'Kabupaten', 'Penajam', 'Paser', 'Utara', 'dan', 'Kabupaten', 'Kutai', 'Kartanegara', 'Saksikan', 'selengkapnya', 'di', 'kanal', 'YouTube', 'Official', 'iNews', 'https', 'iNews', 'iNewsPagi', 'IbuKota', 'Negara']","['Ibu', 'kota', 'baru', '', 'ditetapkan', '', 'pemerintah', '', 'dibangun', '', 'perbatasan', '', 'Kabupaten', 'Penajam', 'Paser', 'Utara', '', 'Kabupaten', 'Kutai', 'Kartanegara', 'Saksikan', 'selengkapnya', '', 'kanal', 'YouTube', 'Official', 'iNews', 'https', 'iNews', 'iNewsPagi', 'IbuKota', 'Negara']","['ibu', 'kota', 'baru', '', 'tetap', '', 'perintah', '', 'bangun', '', 'batas', '', 'kabupaten', 'najam', 'paser', 'utara', '', 'kabupaten', 'kuta', 'kartanegara', 'saksi', 'lengkap', '', 'kanal', 'youtube', 'official', 'inews', 'https', 'inews', 'inewspagi', 'ibukota', 'negara']",ibu kota baru  tetap  perintah  bangun  batas  kabupaten najam paser utara  kabupaten kuta kartanegara saksi lengkap  kanal youtube official inews https inews inewspagi ibukota negara,ternate,"Ternate, Maluku",0.7852331,127.3831973,0
